Id,SalePrice
750,124159.87015904565
261,144357.3776669967
1559,113429.30592857227
577,221486.2414513882
2812,182755.31351433927
2080,134600.38356547634
1368,99354.1285701582
2376,143593.04351567742
659,131947.4641474202
1235,117271.71347968785
332,81056.87476212002
1917,141560.96706932917
2094,257344.3438536912
1460,210728.8861800104
1471,223241.22313271702
1509,119276.55239288218
1922,113926.05390264923
433,435569.2621350802
460,286688.1620390593
1116,259098.32474402254
1137,172326.14565420788
53,173436.5213794637
2354,222714.24082429477
1475,190602.9272184295
1761,344122.1489128787
842,142505.0888062812
2739,180955.2078652473
2509,162057.36454166676
1007,200617.06102223703
2610,160545.54868096302
1952,119868.43112970806
2719,125999.89343347697
2921,81901.94719084907
1966,132088.9397024533
292,139160.5656625488
1204,179338.39992013658
1829,234118.17732172878
2419,183398.9729672796
391,167110.07744607038
798,106355.04514986939
481,213639.19959751205
193,138777.327421328
555,115315.41191521796
899,88532.49826929819
2357,175080.51928174528
328,117639.58753076443
1356,147888.21842064647
1154,122060.3931703506
1730,203649.90863598543
2249,187953.23073233032
1119,285880.3827982624
2856,150838.511294432
1394,116902.90979841574
2587,151885.87535933242
61,313703.8177825307
2661,116687.1529014372
2711,121231.17495421846
1147,198863.26596433463
757,122247.67559341813
2623,116001.30907002267
2378,160072.58365188565
1413,119226.82252550629
1722,228111.0163247421
1112,253590.81405637987
1623,170639.67807567143
1201,204625.19823580296
1513,116057.92826141944
957,617087.6701296195
1171,250259.6146791104
1145,191846.5639643515
2726,232254.29560411721
703,124798.89059952754
760,111700.5552942715
1964,158587.21412731227
2512,179884.8554313316
159,130649.23220557594
1281,165349.9826998099
468,202159.04148803974
290,144081.86821212166
665,127539.0288850559
1463,200419.74325512114
1792,226365.61549518091
923,162087.4326728772
500,319769.3088188105
1408,129122.11734146567
331,90428.94064505078
170,124069.80401547124
2192,119811.03376515415
2571,230657.16230804476
2314,170236.2365329094
2647,82721.45117781677
422,468500.78311866673
2457,333613.41718266107
1838,204413.32741475856
2805,211655.61029134522
1645,155305.62897433664
1711,316634.3609028012
2825,208842.25920393263
322,364485.1026336847
2103,238875.0123185049
342,118236.27384645698
600,148474.21925871403
488,169398.09044407215
1725,277790.6733260956
2246,262714.9398606747
2847,207422.28238289143
806,217283.15877179653
530,213468.03759593834
963,190409.05010804217
2678,107376.44814014723
171,94221.33325473678
2401,469860.3950674327
805,219501.50996094383
2259,223192.90956751572
1748,217339.83880799188
1361,94872.08667193605
1677,102572.18809611206
1406,167817.8741429906
2322,211761.49885909603
688,145258.80364351464
143,121244.56242437122
804,216410.15018155967
1214,157331.24487467916
2828,135638.07686100152
1999,134924.97111611394
2467,195489.02438566557
2665,125117.47328144823
1538,367878.6527426349
398,130807.56481283756
2822,125792.32995128495
2157,191460.51316399954
1856,254299.41644580459
1269,127284.46556995748
2570,111014.57181250771
2320,233049.72135050743
1517,105282.13368323326
2304,113241.05849265822
1312,112425.84372072289
2012,145340.90149084493
506,274268.0250500863
2865,171192.4392849553
2367,104649.16564688104
554,109293.5631346525
238,114488.59123890268
1954,128326.33113051346
2488,127856.67474373864
2291,93296.79936090422
1969,117090.5381305001
2725,134102.68601691964
1482,204355.94271876218
2763,203062.13091900627
503,275070.2696137647
1584,252682.90659181596
1531,176108.78861021067
2210,187541.81878156678
459,299121.65323842247
556,121631.92815164397
1347,109805.27701096803
1290,96463.11810385856
1388,99253.5066490963
1571,424053.51436931593
2754,199407.86355025345
765,125137.24620693905
2494,114917.42673956901
2870,234257.89164180026
7,224630.8037418044
1114,274618.1477080686
2418,243351.12720842677
291,92011.0776756868
18,386510.671720022
39,382129.13748316397
1001,257548.07035986942
2442,204472.8801939947
616,139497.03445996717
2680,77878.33411373582
1414,114988.0526147557
289,162723.02284317202
40,246457.83618129758
860,125828.43503856612
409,136521.64397347945
673,112802.38962298915
2427,175674.81852691344
2036,140543.54517479072
2564,125925.69596566375
642,132702.6714071764
1008,183958.17178254598
1908,117135.36398641416
2519,210161.10401269142
1369,93162.48802794098
2855,168734.07714004038
712,123904.0734007986
1943,108159.22063375294
1958,130130.39879924315
107,174497.9938337087
2295,219982.13269152434
704,97918.22696586286
676,145178.36717469964
259,185604.54767922353
93,300518.1062590896
106,225371.51786936255
2315,154716.06649756373
1050,123239.77576507963
1095,227573.4386667238
2709,160090.03047695966
758,93027.61853575971
1496,158820.7935978339
2370,105692.11779784891
2458,250305.39075909954
2733,160124.6992032928
161,204562.10259481272
726,167398.32885218784
845,199000.8881430766
947,243707.9966466256
2232,77617.83849304965
2563,122897.22819762304
2299,134833.89314083254
211,103862.98228705264
605,143995.60712100036
1478,194427.7288773765
2247,273153.16439273785
2274,245000.3248961576
2869,269796.5467802917
967,193701.73671539567
2656,125757.3656131311
667,165067.56786853733
1042,105633.41267743688
2023,146206.4709365515
2447,403633.7899628762
2055,116130.03807626723
2275,288216.317716751
2204,164719.92709095698
1563,268269.99463336315
483,224122.85309047988
796,150079.65255817253
1526,161127.5487827989
2042,93914.32857733635
442,376289.52679970994
1693,325674.85758100665
1468,209700.5995193598
1430,208185.23695263205
2605,128129.56575155209
1529,219408.86334829917
335,135330.88572686183
1287,123109.02398472728
31,104485.97133913662
1785,333497.3889905874
82,159593.51512976075
2620,124041.67675858294
252,194154.45047025057
721,129470.96651237785
2165,200405.5279047445
2316,180307.90786038985
775,126868.95214189286
1558,119580.30236550762
17,129749.72724606487
1022,217561.72073943925
925,141655.98489567183
438,287163.8007082053
1270,133992.7946083937
1272,173762.38255459088
215,136589.3845915075
266,219792.55091405546
2402,296713.4394534996
1250,129846.10884632285
1984,138867.874244514
1279,137708.37108249313
377,192660.53460819548
1252,136655.66709031622
2156,228441.19959020018
499,354161.2623396744
1374,122165.60324173236
2898,162656.57703943574
401,134569.4153000052
2721,143927.4805968347
2078,266689.8077669826
2589,130597.6598381345
1946,224094.3645153096
1334,116941.58064779143
2781,238056.6164390024
431,372373.3140927063
576,216809.29101657614
1474,199465.54255742542
2254,125650.3379325922
2155,257839.74858848026
885,151001.85070630218
643,129840.15543558674
1944,147099.83559565412
480,205143.88895379665
2845,104342.53342739012
2387,299376.13359836244
2407,209567.85017046158
2527,183874.31493723256
2514,180393.26515289687
629,161162.8912637859
80,188883.19335529508
1876,140931.5350991113
1546,90486.05839575114
2518,199351.89195410337
2347,187712.68691888737
783,257155.13767364706
1322,90160.18105804271
194,125724.70798740376
1770,334143.44353561854
2143,169053.2077693096
1229,215616.23872374927
511,274365.7402858135
46,226335.3091922221
1348,188420.71666372108
2465,195513.8541592139
387,227993.25910564535
873,222150.9428334552
1918,97860.69277553765
2764,221095.8672762492
2184,100738.73525120546
934,147928.70874480216
1920,108834.2789831252
2631,166277.1363633488
1768,530955.0912604063
2040,110179.12148340177
1749,202664.8172024337
834,271697.4734435608
1457,208766.60807227177
79,118244.84570504387
2302,107943.73691283957
1817,181885.78060528488
2755,236726.03649316984
359,190030.5051232016
2059,116978.4096186201
2092,237087.48865204648
2516,207092.89935209727
150,97714.7758103341
1656,152422.88770811152
83,99123.46280306063
2411,213451.46990095868
795,90109.42104352877
2312,185991.36277394005
2917,119715.84765955228
1624,177673.9768187166
2215,206815.72628646175
1211,132202.8019470108
1485,213012.34892914857
1024,221649.29945785349
570,216177.7938534578
2874,121691.85760821599
700,138938.65905863285
2756,180258.14089272797
2022,101647.63483487768
583,205448.94049604205
2392,376750.75287129846
2424,174009.93766629923
212,112686.70733971862
736,120235.79375000804
1610,180143.5623177868
890,120993.92264960089
467,204121.6207005985
578,209373.0069051907
1747,218725.51466467348
1149,178101.96188040517
2758,206363.76743484923
857,138442.04882762156
2219,250031.20119637466
733,99015.95384001355
2909,100149.0485247147
1798,254572.04987267373
235,117014.591435152
2366,158593.26927139304
1027,141740.06306258726
1195,145795.1802117958
1303,103490.38249151835
148,174480.82090404755
608,150824.5620661117
2515,163766.39653005626
821,282639.4669444985
2500,252709.8396767689
745,113360.07547501897
741,118318.234140192
1611,118107.6360899973
2532,146632.25433690706
1081,227007.29579738466
1692,398791.09444757283
2520,173510.24456535038
276,95546.29508835897
1992,125278.30067730152
663,118779.66006742259
418,115755.65158292599
1733,218333.2453689758
2359,145307.3174791866
253,187322.56856344052
1518,154271.06026050914
2035,106057.39099236019
2919,75917.0383413401
1540,270742.8993661928
2120,141279.10148898614
1674,191303.84791087717
256,197077.3173566585
2361,122631.58287837185
978,102509.18965143447
2280,179535.50747423363
2095,228753.25009695397
1709,322219.9619784027
2801,186697.89670056375
1246,145928.9224059611
2373,119079.3257520264
1055,283264.5695251036
2017,144141.6989785959
1099,296140.18594969437
1344,122053.7041286669
835,195947.62193105248
1117,225043.14700267348
2043,92260.9033148406
2085,113323.96928338335
410,141679.14535102682
2650,130579.65079981874
2867,187572.508528284
1668,131359.7028781443
1161,166476.03765800598
2122,188202.84194969863
2539,145237.4927806427
1047,141526.26307493058
1445,114202.31792205622
541,133598.5968318827
569,203423.06876843306
1276,142857.38902749226
918,144205.95696543792
326,171417.1117535744
1936,125579.26113909433
895,87286.01550507665
257,165984.62444652573
1241,158260.95661620845
1545,92695.07596731305
1189,199363.12399679483
270,186835.55908962697
2066,153193.2478326109
693,118218.90707184665
1259,172797.4522144605
2916,138992.47048809743
2321,271080.31747947884
1977,79444.98624931494
1895,138467.70112715216
1240,167880.36508028506
85,147162.62481125546
1823,120380.12599445375
825,255827.01510918734
110,224592.31742426922
697,141172.4263110933
2297,121113.29183299968
1231,149223.01369906377
1355,119932.62180408782
968,375873.70376627793
584,213507.54033921316
1315,118074.9022481653
1606,142138.97264167195
206,95816.37381306346
1685,390576.5652720521
2016,120343.40047383247
869,183181.18394451303
2135,146266.37037553117
2346,195280.5552767415
2430,220690.82878377533
2198,119136.15327863142
2652,107571.91681413732
27,143521.96208053318
241,184932.8092338048
906,138455.66840898743
1506,125485.61537453934
2098,264307.6652612883
1435,209533.61076175916
2213,170802.7816945774
1274,129119.1074176252
743,76993.62307803506
1737,197426.4806998355
2797,268958.66143689834
2185,81912.5080370913
58,178544.7071252547
830,192590.6158650554
808,108765.0473135283
680,107831.86738119894
1153,100119.15805942487
1291,117555.5076821289
1818,126032.96551204787
2161,179498.81275959007
1883,126146.22178224992
350,261422.7311446704
2473,133586.05599763943
295,190561.6015974656
293,176478.0970333073
859,138357.42365930247
288,125009.07813790538
1578,179385.1934191423
102,206182.30156965076
2831,150390.51766674596
1030,158200.42526083454
2551,126702.33349163263
1286,155208.74883877
958,318248.9580052647
776,129065.15034965727
72,243661.4967837988
2263,260350.0219745707
1866,172134.54370924956
2876,82425.28860114058
2146,205168.12767450878
103,169232.6767586847
1500,138317.56173138207
492,175555.6072081954
167,147948.78602225933
2597,124533.0726540791
2685,121109.39630415435
1035,153096.42475020632
1220,112093.32559560509
2602,142070.02469309315
2159,195831.42992488053
695,116836.40144353293
1109,303242.02161590534
640,176717.75000876482
1652,190484.63248202775
2090,179808.5632705886
1188,153561.99966768394
2345,188615.43297309373
1059,364511.57255989034
2751,201512.539332094
128,175858.23735510014
1523,219109.29833578368
2925,162981.9783676921
2145,226895.97524213576
1121,205522.1823284682
566,220332.97807145424
565,268489.85654880764
1331,115994.64329128097
2928,131502.5541661583
156,141285.91330470535
797,124937.31094275824
327,91190.87591413272
2859,180395.56528138602
1453,117522.07664800368
1762,373081.6779296561
1868,168404.571935042
1760,164807.46598476256
1113,267491.1695229523
1812,196731.70869960092
117,150734.92649350513
1142,206280.9761038322
2342,477117.00293303985
927,185224.2274842753
2478,154885.81250830943
655,114875.0024559856
2064,121656.36716015564
369,287466.74518018635
2239,104606.23805711264
2732,208616.9871877022
1653,181690.6923074311
959,189378.46773916236
2395,344414.4743073527
1412,115001.63500719593
271,221437.8870476881
1484,206152.64028791312
1497,183472.12346622077
552,150866.5841359836
2,124537.71794816418
1855,307354.58340401
4,269685.5677825348
2292,195693.55876611476
134,144011.99975970105
646,119930.90525162045
42,373523.25147894945
532,206510.8247631079
713,92604.50301670044
2561,132223.5260056366
2360,127164.98033607182
1333,129167.68473349685
1407,183999.65000800195
2892,288395.2244846547
574,208334.17912346555
1227,136005.80829745278
2591,252865.16547357064
1476,201005.3148099131
1125,255141.07360284013
1446,150207.52565082556
408,104624.60156489517
1101,328085.79295457236
2251,263897.7791322798
373,172631.53096818106
2554,134376.10918313332
2382,298711.65358901216
1985,101980.35727539418
519,204827.37462525652
1093,179349.36531509671
864,207803.10578053753
2889,146104.64405065042
2308,165975.93640702
986,168134.17692912402
1302,165104.34587783803
585,155510.12839768533
2708,117195.86180908338
147,121258.83764707166
1441,219996.56640692073
383,195434.53140968102
285,117108.57229186119
181,105736.54922179
358,191053.21348073857
780,181880.40945080126
258,173956.25542871057
1865,176039.44680196763
692,103799.07714350539
2902,317060.6536824599
508,231588.34975409065
2638,112692.84055909979
36,149718.39627198636
611,147933.90552157754
2281,159259.40599211561
1678,132672.3615445951
1696,435295.1729824795
1557,81610.6109482278
2180,155044.551295937
1726,235478.86795789175
951,151388.69019555126
267,203577.31721470633
2706,151507.12878150985
2221,279269.9188987242
1357,105568.4508944835
2901,314960.43987923
347,173013.2730815204
2164,195264.38093880692
1586,308530.25911801145
360,179758.10696256353
1769,229611.24757902682
2617,144882.53328403019
1879,111583.55162272952
991,218553.8538125298
1535,122189.76938875503
1191,131991.99844525204
1579,231355.30551493203
1882,127040.74313159859
1510,113745.9899552105
2196,113075.37666054949
1845,204417.84766916223
2336,383826.5438277709
942,101530.88019909197
861,116632.46320073074
2555,115702.92296624643
1392,133793.5530126216
2099,244617.0632850896
1543,117134.81501153269
948,228810.05356026077
1239,138854.23751967453
22,231667.67736993099
2796,222200.09307541384
2747,222757.5729446272
92,256858.70031177404
210,197262.76024720105
1858,216796.1220368023
2228,123249.23369549651
447,210624.4775612318
827,209905.91211044358
1649,205872.74894823536
682,135751.68378660583
2698,91652.64054180867
494,161010.80346764188
214,114907.00108513598
2441,202053.3086030005
2679,112488.00950889471
1336,136872.98279421893
465,204460.0679084441
1524,148868.93242376213
2543,130720.13005590382
631,127093.82988161732
2452,340413.9861512801
228,156109.52851013464
126,106066.01593466324
1092,225985.38815947698
1122,207092.62107147524
932,202056.5372454824
1980,103291.32814618769
2171,123882.2704002151
551,154137.5956141536
2768,196091.30641711963
2056,104371.63216196458
1159,266122.2920217892
2645,108103.68877496482
1174,189395.93926502691
2266,216251.4630847452
2462,314511.82133813156
1219,137668.42729578677
2922,137399.3348543795
118,147250.61936884042
474,185014.02912004502
2576,118507.21738234765
872,239815.3821787232
1077,230503.07079921488
1536,141660.55988774102
1150,119378.9776273822
2341,295604.8779480319
1931,166169.15843722448
2785,134885.53314964587
2538,120388.55558369626
597,174683.27556117845
464,197290.9929877286
233,270606.8227608098
2169,159695.8660862915
2123,181250.21895528628
1867,162181.7932813912
137,189001.54115990674
515,214471.43381693208
933,105489.37979561395
2784,159948.05172461967
972,171391.43545631733
599,174713.23260277102
2614,146993.55013187916
2582,176715.10580152684
1409,153821.70065621016
175,109883.45994348334
352,192077.8365378268
976,115154.5668893278
2134,188142.72836276167
984,107113.64804262458
2396,422534.3701662256
1673,153914.42782141847
404,125643.83390212838
607,171230.03180871197
814,199395.79105574265
868,180813.46963489766
2271,202030.92687335683
1633,234909.06223008095
337,137170.3780725749
2765,192445.41073146724
1746,254318.573643009
368,323802.839726577
2806,189754.68379403738
1662,161184.3497643694
1234,224109.29338515733
1373,133010.88138767518
1672,130595.6088139257
1939,147508.79126637874
